Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15
Exporte hourly data for PV and electrical Energy;;;;;;;;;;;;;;
Name:;Irradiation horizontal;Irradiation vertical;Humidity, outside;Temperature, outside;El. Energy Heating/Cooling;El. Energy Heating/Cooling;El. Energy house;El. Energy house;PV generation;PV generation;From grid;From grid;To grid;To grid
Description:;102_ISP01_E1001_B001ME1;102_ISP01_E1001_B002ME1;102_ISP01_E1001_B003ME1;102_ISP01_E1001_B101ME1;102_ISP01_E1000_UMG96_MODBUS_26;102_ISP01_E1000_UMG96_MODBUS_26;OH_STWF_NSHV_180;OH_STWF_NSHV_180;OH_STWF_PV_280;OH_STWF_PV_280;OH_STWF_NETZ_180;OH_STWF_NETZ_180;OH_STWF_NETZ_280;OH_STWF_NETZ_280
Unit;Globalstrahlungsfuehler Horizontal;Globalstrahlungsfueler Vertikal;Elektro Feuchtefuehler;Elektro Aussentemperatur;ISP 01 Schaltschrank, Consumption heating;"ISP 01 Schaltschrank, tot. Consumption heating; cumulative";"NSHV (Haushaltstrom); consumption general electricity";"NSHV (Haushaltstrom); consumption general electricity; cumulative";PV power generated 280;"PV power generated 280; cumulative";Netz Bezug gesamt 180;"Netz Bezug gesamt 180; cumulative";Netz Einspeisung gesamt 280;"Netz Einspeisung gesamt 280; cumulative"
Day;W/m²;W/m²;RH%;°C;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh
02.07.2021 20:00:00;88,24987014;60,97125238;55,36984625;19,66473113;0,133984567;54690,66797;0;1126366,8;8,64;177478,52;0;360305,49;6,96;155098,5
02.07.2021 21:00:00;19,62663077;12,35155005;57,16982047;18,82426105;0,223989953;54690,89196;0;1126366,8;2,12;177480,64;0,18;360305,67;0,87;155099,37
02.07.2021 22:00:00;19,62663083;10,96241571;60,96608089;16,93559222;0,177574065;54691,06953;1,2;1126368;0,08;177480,72;1,44;360307,11;0;155099,37
02.07.2021 23:00:00;19,62663077;10,96241568;65,59736539;15,40197599;0,181217876;54691,25075;1,5;1126369,5;0;177480,72;1,62;360308,73;0;155099,37
03.07.2021 00:00:00;19,62663077;10,96241568;67,69871556;14,52931698;0,179721941;54691,43047;1,2;1126370,7;0;177480,72;1,71;360310,44;0;155099,37
03.07.2021 01:00:00;19,62663083;10,96241571;71,03176167;13,49363512;0,177446184;54691,60792;1,5;1126372,2;0;177480,72;1,56;360312;0;155099,37
03.07.2021 02:00:00;19,62663077;10,96241568;72,32333613;12,69370759;0,174570476;54691,78249;1,4670991;1126373,667;0;177480,72;1,549281554;360313,5493;0;155099,37
03.07.2021 03:00:00;19,62663077;10,96241568;74,25692543;12,20008611;0,174152979;54691,95664;1,29998663;1126374,967;0;177480,72;1,527877946;360315,0772;0;155099,37
03.07.2021 04:00:00;9,130494575;5,857346635;74,25394195;12,07455615;0,174895104;54692,13154;1,13291427;1126376,1;0;177480,72;1,5428405;360316,62;0;155099,37
03.07.2021 05:00:00;10,53699288;2,757840388;76,58315522;12,13392992;0,171897788;54692,30344;1,5;1126377,6;0;177480,72;1,56;360318,18;0;155099,37
03.07.2021 06:00:00;106,3872654;2,757840388;75,48647259;15,0592994;0,174439408;54692,47787;0,6;1126378,2;0,58;177481,3;0,96;360319,14;0,03;155099,4
03.07.2021 07:00:00;193,4204889;42,20925668;69,4663807;17,92243547;0,176823005;54692,6547;0;1126378,2;4,34;177485,64;0;360319,14;2,85;155102,25
03.07.2021 08:00:00;367,1026357;63,04627319;59,80205132;20,63470394;0,044521222;54692,69922;0;1126378,2;8,4;177494,04;0;360319,14;6,93;155109,18
03.07.2021 09:00:00;517,6078323;102,7755202;56,09619918;21,76475701;0,313892866;54693,01311;0;1126378,2;16,6;177510,64;0;360319,14;14,97;155124,15
03.07.2021 10:00:00;664,923864;125,8375745;53,80774704;22,13948701;0,180053349;54693,19316;0;1126378,2;23,88;177534,52;0;360319,14;22,14;155146,29
03.07.2021 11:00:00;796,601378;262,9523309;51,27411341;22,97473132;0,178422932;54693,37159;0;1126378,2;29,58;177564,1;0;360319,14;27,99;155174,28
03.07.2021 12:00:00;787,889596;354,0704188;49,99479028;23,68917634;0,179561885;54693,55115;0;1126378,2;34,34;177598,44;0;360319,14;32,07;155206,35
03.07.2021 13:00:00;692,4039106;384,4082192;48,16650331;23,82217316;0,180636544;54693,73179;0;1126378,2;31,54;177629,98;0;360319,14;29,76;155236,11
03.07.2021 14:00:00;639,2349615;385,2261244;46,16578488;24,58308492;0,180988951;54693,91278;0;1126378,2;28,84;177658,82;0;360319,14;28,11;155264,22
03.07.2021 15:00:00;717,2433022;462,9332638;44,61426543;24,82949255;0,177377981;54694,09015;0;1126378,2;29;177687,82;0;360319,14;27;155291,22
03.07.2021 16:00:00;529,7686301;379,8799995;42,8977553;24,76246011;0,176432063;54694,26659;0;1126378,2;30,6;177718,42;0;360319,14;29,13;155320,35
03.07.2021 17:00:00;417,216054;292,0868351;43,28478457;24,72217008;0,176160241;54694,44275;0;1126378,2;24,24;177742,66;0;360319,14;22,65;155343
03.07.2021 18:00:00;266,6175367;179,3505297;43,23553728;24,72156427;0,176116582;54694,61886;0;1126378,2;19,34;177762;0;360319,14;17,79;155360,79
03.07.2021 19:00:00;143,6479899;99,84250443;45,45598612;24,17139502;0,177333466;54694,7962;0;1126378,2;13,5;177775,5;0;360319,14;12,09;155372,88
03.07.2021 20:00:00;69,75089419;51,77845378;49,48711859;23,90201759;0,14521064;54694,94141;0;1126378,2;6,78;177782,28;0;360319,14;5,34;155378,22
03.07.2021 21:00:00;22,79814718;51,77845378;53,39878328;22,36751128;0,211240223;54695,15265;0,3;1126378,5;1,94;177784,22;0,18;360319,32;0,78;155379
